date,in_window,cp_id,cp_name,role,credit_limit_inr,limit_basis,receivable_inr,presettlement_inr,contracted_inr,advance_pending_inr,credit_exposure_p04_basis_inr,credit_exposure_inr,utilisation_frac,utilisation_receivable_frac,utilisation_contracted_frac,utilisation_p04_basis_frac,advance_reliance_multiple,days_past_due,feat_utilisation_peak_91d_frac,feat_dpd_max_12m_days,feat_history_months,feat_order_concentration_frac,advance_reliance_peak_91d_multiple,contracted_utilisation_peak_91d_frac,pd_model_annual_frac,band_model,overlay_notches,band_final,band_max_credit_utilisation_frac,band_max_advance_reliance_multiple,breach_hard,breach_hard_receivable,breach_hard_credit_p04_basis,flag_soft_utilisation,flag_performance_advance_p14,flag_contracted_over_limit,flag_past_due,flag_band_utilisation,flag_band_advance,limit_action,recommended_limit_inr,events,label
2022-06-28,True,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",61267500.0,0.0,61267500.0,0.0,61267500.0,61267500.0,0.5105625,0.5105625,0.5105625,0.5105625,0.0,0.0,0.5105625,37.0,16.59137577,0.33161129,1.5316875,2.04225,0.16004156,D,1.0,D,0.5,0.0,False,False,False,False,False,False,False,True,False,REDUCE — cut the line to 50 %; advance or cash-against-documents only; do not lift the hedge before the advance arrives,60000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-28,True,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,47386440.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-28,True,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,71079660.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,7704767.51,0.10839623,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-28,True,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,31590960.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-29,True,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",240825000.0,0.0,240825000.0,0.0,240825000.0,240825000.0,0.43004464,0.43004464,0.43004464,0.43004464,0.0,0.0,0.86129464,19.0,38.47227926,0.08582962,0.0,0.86129464,0.0805601,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-29,True,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,317899552.8291,317899552.8291,0.0,317899552.8291,317899552.8291,0.48907624,0.0,0.48907624,0.48907624,0.0,0.0,0.89473269,8.0,31.80287474,0.06772153,0.25975385,1.15448654,0.06165188,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-29,True,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",61267500.0,0.0,61267500.0,0.0,61267500.0,61267500.0,0.5105625,0.5105625,0.5105625,0.5105625,0.0,0.0,0.5105625,37.0,16.62422998,0.33161129,1.5316875,2.04225,0.15995694,D,1.0,D,0.5,0.0,False,False,False,False,False,False,False,True,False,REDUCE — cut the line to 50 %; advance or cash-against-documents only; do not lift the hedge before the advance arrives,60000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-29,True,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,47373000.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-29,True,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,71059500.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,7982777.48,0.11233934,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-29,True,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,31582000.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-30,True,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",240825000.0,0.0,240825000.0,0.0,240825000.0,240825000.0,0.43004464,0.43004464,0.43004464,0.43004464,0.0,0.0,0.86129464,19.0,38.50513347,0.08582962,0.0,0.86129464,0.08051348,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-30,True,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,310342176.0225,310342176.0225,0.0,310342176.0225,310342176.0225,0.4774495,0.0,0.4774495,0.4774495,0.0,0.0,0.89473269,8.0,31.83572895,0.06772153,0.25975385,1.15448654,0.06161547,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-30,True,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",61267500.0,0.0,61267500.0,0.0,61267500.0,61267500.0,0.5105625,0.5105625,0.5105625,0.5105625,0.0,0.0,0.5105625,37.0,16.65708419,0.33161129,1.5316875,2.04225,0.15987236,D,1.0,D,0.5,0.0,False,False,False,False,False,False,False,True,False,REDUCE — cut the line to 50 %; advance or cash-against-documents only; do not lift the hedge before the advance arrives,60000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-30,True,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,47432160.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-30,True,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,71148240.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,8153050.46,0.11459244,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-30,True,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,31621440.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-07-01,True,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",240825000.0,0.0,240825000.0,0.0,240825000.0,240825000.0,0.43004464,0.43004464,0.43004464,0.43004464,0.0,0.0,0.86129464,19.0,38.53798768,0.08582962,0.0,0.86129464,0.08046688,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-07-01,True,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,308589128.1826,308589128.1826,0.0,308589128.1826,308589128.1826,0.4747525,0.0,0.4747525,0.4747525,0.0,0.0,0.89473269,8.0,31.86858316,0.06772153,0.25975385,1.15448654,0.06157907,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-07-01,True,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",61267500.0,0.0,61267500.0,0.0,61267500.0,61267500.0,0.5105625,0.5105625,0.5105625,0.5105625,0.0,0.0,0.5105625,37.0,16.6899384,0.33161129,1.5316875,2.04225,0.15978781,D,1.0,D,0.5,0.0,False,False,False,False,False,False,False,True,False,REDUCE — cut the line to 50 %; advance or cash-against-documents only; do not lift the hedge before the advance arrives,60000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-07-01,True,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,47409899.99999999,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-07-01,True,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,71114850.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,8148683.7,0.11458484,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-07-01,True,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,31606600.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-07-04,True,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",240825000.0,0.0,240825000.0,0.0,240825000.0,240825000.0,0.43004464,0.43004464,0.43004464,0.43004464,0.0,0.0,0.86129464,19.0,38.63655031,0.08582962,0.0,0.86129464,0.08032723,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-07-04,True,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,313065337.2852,313065337.2852,0.0,313065337.2852,313065337.2852,0.48163898,0.0,0.48163898,0.48163898,0.0,0.0,0.89473269,8.0,31.96714579,0.06772153,0.25975385,1.15448654,0.06147001,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-07-04,True,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",61267500.0,0.0,61267500.0,0.0,61267500.0,61267500.0,0.5105625,0.5105625,0.5105625,0.5105625,0.0,0.0,0.5105625,37.0,16.78850103,0.33161129,1.5316875,2.04225,0.15953439,D,1.0,D,0.5,0.0,False,False,False,False,False,False,False,True,False,REDUCE — cut the line to 50 %; advance or cash-against-documents only; do not lift the hedge before the advance arrives,60000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-07-04,True,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,47349600.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-07-04,True,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,71024400.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,8135899.15,0.11455076,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-07-04,True,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,31566400.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-07-05,True,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",240825000.0,0.0,240825000.0,0.0,240825000.0,240825000.0,0.43004464,0.43004464,0.43004464,0.43004464,0.0,0.0,0.86129464,19.0,38.66940452,0.08582962,0.0,0.86129464,0.08028073,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
